,line_id,name,shortName,mode,networkId,impactedObjects,file_lastUpdatedDate
583194,line:IDFM:C02205,PC,PC,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02', '8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02205', 'name': 'PC', 'type': 'line'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:22792', 'name': 'Porte de Saint-Cloud - Murat', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:23522', 'name': 'Porte de Saint-Cloud - Michel Ange', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:9123', 'name': 'Alfred Capus', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:23518', 'name': 'Pont du Garigliano - Hôpital Européen Georges Pompidou', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:23521', 'name': 'Lycée Claude Bernard', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:23519', 'name': 'Versailles - Chardon Lagache', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:18722', 'name': ""Porte d'Auteuil"", 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:25507', 'name': 'Versailles - Exelmans', 'type': 'stop_point'}, {'disruptionIds': ['8a0b26ca-baf0-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:18720', 'name': 'Porte Molitor', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37112', 'name': 'Porte de Saint-Cloud - Murat', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37397', 'name': 'Porte de Saint-Cloud', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37398', 'name': 'Porte de Saint-Cloud - Michel Ange', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:39332', 'name': ""Porte d'Auteuil"", 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:28005', 'name': 'Alfred Capus', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:23514', 'name': 'Lycée Claude Bernard', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:23520', 'name': 'Versailles - Chardon Lagache', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:26891', 'name': 'Versailles - Exelmans', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:18721', 'name': 'Porte Molitor', 'type': 'stop_point'}, {'disruptionIds': ['90ce950a-baf0-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:23515', 'name': 'Pont du Garigliano - Hôpital Européen Georges Pompidou', 'type': 'stop_point'}]",2024-12-15T14:30:21.844Z
602164,line:IDFM:C01187,165,165,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01187', 'name': '165', 'type': 'line'}, {'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:37181', 'name': 'Asnières - 18 Juin 1940', 'type': 'stop_point'}, {'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:23572', 'name': 'Fleming', 'type': 'stop_point'}, {'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:27986', 'name': 'Quatre Routes', 'type': 'stop_point'}, {'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:37182', 'name': 'Henri Robert', 'type': 'stop_point'}, {'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:23861', 'name': 'Quatre Routes - La Redoute', 'type': 'stop_point'}, {'disruptionIds': ['79a148ee-bb1f-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:23578', 'name': 'Mourinoux', 'type': 'stop_point'}]",2024-12-15T20:11:22.145Z
623756,line:IDFM:C02568,6,6,Bus,network:IDFM:1051,"[{'disruptionIds': ['ceb2755e-bb76-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C02568', 'name': '6', 'type': 'line'}]",2024-12-16T06:43:18.547Z
623765,line:IDFM:C00754,Express A14 Verneuil,A14,Bus,network:IDFM:1051,"[{'disruptionIds': ['8590d166-bb78-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C00754', 'name': 'Express A14 Verneuil', 'type': 'line'}]",2024-12-16T06:43:18.547Z
625074,line:IDFM:C01695,247,247,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['93d46ad6-bb7c-11ef-bc79-0a58a9feac02', '8d4e49a2-bb7c-11ef-8d37-0a58a9feac02', '8746c67e-bb7c-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01695', 'name': '247', 'type': 'line'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:27683', 'name': 'Libération', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:25287', 'name': 'Place Joffre', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:470622', 'name': 'Gare de Drancy', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:7962', 'name': 'Roger Salomon', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:7958', 'name': 'Hôtel de ville / Mairie', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:29105', 'name': 'Stade Charles Sage', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:28780', 'name': 'Lycée Eugène Delacroix', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:29098', 'name': 'Audran', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:7956', 'name': 'Ancienne Mairie de le Blanc-Mesnil', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:29031', 'name': 'Cité des Coquelicots', 'type': 'stop_point'}]",2024-12-16T07:12:33.052Z
625120,line:IDFM:C01850,B,B,Bus,network:IDFM:71,"[{'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:470622', 'name': 'Gare de Drancy', 'type': 'stop_point'}]",2024-12-16T07:12:33.052Z
625225,line:IDFM:C01588,620,620,Bus,network:IDFM:1069,"[{'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:7958', 'name': 'Hôtel de ville / Mairie', 'type': 'stop_point'}, {'disruptionIds': ['8d4e49a2-bb7c-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:29098', 'name': 'Audran', 'type': 'stop_point'}]",2024-12-16T07:12:33.052Z
625534,line:IDFM:C00262,777,777,Bus,network:IDFM:1055,"[{'disruptionIds': ['e1a58bbc-bb7e-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C00262', 'name': '777', 'type': 'line'}]",2024-12-16T07:29:17.344Z
628001,line:IDFM:C00637,Express 18,18E,Bus,network:IDFM:1055,"[{'disruptionIds': ['136700fa-bb83-11ef-bc79-0a58a9feac02', 'dcefb7a8-bb85-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C00637', 'name': 'Express 18', 'type': 'line'}]",2024-12-16T08:19:19.448Z
628806,line:IDFM:C01256,275,275,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', '13160442-bb89-11ef-bc79-0a58a9feac02', 'f46216c6-bb88-11ef-8d37-0a58a9feac02', 'eee794b4-bb88-11ef-8d37-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C01256', 'name': '275', 'type': 'line'}, {'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:36549', 'name': 'Pompidou / Pont de Levallois', 'type': 'stop_point'}, {'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:29281', 'name': 'Pont de Levallois - Bécon Métro', 'type': 'stop_point'}, {'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:26860', 'name': 'Place Mermoz', 'type': 'stop_point'}, {'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:36807', 'name': 'Paix - Verdun', 'type': 'stop_point'}, {'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:8083', 'name': 'Place de Belgique / Bécon les Bruyères', 'type': 'stop_point'}, {'disruptionIds': ['d37f5996-bb88-11ef-add0-0a58a9feac02', 'd9abcb10-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:20441', 'name': 'Ulbach', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02', 'f46216c6-bb88-11ef-8d37-0a58a9feac02', 'eee794b4-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:39381', 'name': 'Stade', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02', 'f46216c6-bb88-11ef-8d37-0a58a9feac02', 'eee794b4-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:25946', 'name': 'Paix - Verdun', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:25944', 'name': 'Hérold - Mairie de Courbevoie', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:25945', 'name': 'Alma - Baudin', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02', 'f46216c6-bb88-11ef-8d37-0a58a9feac02', 'eee794b4-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:8082', 'name': 'Place de Belgique / Bécon les Bruyères', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02', 'f46216c6-bb88-11ef-8d37-0a58a9feac02', 'eee794b4-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:25948', 'name': 'Ulbach', 'type': 'stop_point'}, {'disruptionIds': ['13160442-bb89-11ef-bc79-0a58a9feac02', 'f46216c6-bb88-11ef-8d37-0a58a9feac02', 'eee794b4-bb88-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:36824', 'name': 'Place Mermoz', 'type': 'stop_point'}]",2024-12-16T08:41:17.850Z
628809,line:IDFM:C01266,291,291,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C01266', 'name': '291', 'type': 'line'}, {'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:12734', 'name': 'Vélizy 2', 'type': 'stop_point'}, {'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:12939', 'name': 'Pont de Sèvres', 'type': 'stop_point'}, {'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:42004', 'name': 'Dewoitine', 'type': 'stop_point'}, {'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:12722', 'name': 'Marcel Dassault', 'type': 'stop_point'}, {'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:42007', 'name': 'Le Bois', 'type': 'stop_point'}, {'disruptionIds': ['9953b412-bb86-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:12806', 'name': 'Aérodrome Morane', 'type': 'stop_point'}]",2024-12-16T08:41:17.850Z
632009,line:IDFM:C01315,389,389,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C01315', 'name': '389', 'type': 'line'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37041', 'name': 'Roseraie', 'type': 'stop_point'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:23858', 'name': 'Eglise - Avenue de Celle', 'type': 'stop_point'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37038', 'name': 'Tapis Vert', 'type': 'stop_point'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37870', 'name': 'Square Médéric', 'type': 'stop_point'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37876', 'name': 'Centre Commercial du Moulin', 'type': 'stop_point'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:37873', 'name': 'Acacias', 'type': 'stop_point'}, {'disruptionIds': ['ab345676-bb92-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:462526', 'name': 'Aérodrome Morane / Le Mail', 'type': 'stop_point'}]",2024-12-16T09:51:21.551Z
633017,line:IDFM:C02159,3421,3421,Bus,network:IDFM:1074,"[{'disruptionIds': ['0bc846f2-bb91-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02159', 'name': '3421', 'type': 'line'}]",2024-12-16T10:23:21.149Z
633018,line:IDFM:C01448,3430,3430,Bus,network:IDFM:1074,"[{'disruptionIds': ['721e6458-bb92-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01448', 'name': '3430', 'type': 'line'}]",2024-12-16T10:23:21.149Z
633020,line:IDFM:C01447,3436,3436,Bus,network:IDFM:1074,"[{'disruptionIds': ['721e6458-bb92-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01447', 'name': '3436', 'type': 'line'}]",2024-12-16T10:23:21.149Z
638782,line:IDFM:C00084,437,437,Bus,network:IDFM:1065,"[{'disruptionIds': ['d47ed696-bba1-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C00084', 'name': '437', 'type': 'line'}]",2024-12-16T12:16:19.546Z
640835,line:IDFM:C01135,106,106,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02', '45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01135', 'name': '106', 'type': 'line'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:29033', 'name': 'Centre Commercial', 'type': 'stop_point'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:41716', 'name': 'Guy Môquet', 'type': 'stop_point'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:27555', 'name': 'Zone Industrielle', 'type': 'stop_point'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:27559', 'name': 'Benoit Frachon', 'type': 'stop_point'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:37762', 'name': 'Cités Jardins', 'type': 'stop_point'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:27554', 'name': 'Fourny Égalité', 'type': 'stop_point'}, {'disruptionIds': ['45bd0e02-bbb3-11ef-bc79-0a58a9feac02'], 'id': 'stop_point:IDFM:39518', 'name': 'République - Alexandre Fourny', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:29034', 'name': 'Centre Commercial', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:27551', 'name': 'Zone Industrielle', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:39516', 'name': 'Cités Jardins', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:39517', 'name': 'Guy Môquet', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:39520', 'name': 'Égalité', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:27556', 'name': 'Benoit Frachon', 'type': 'stop_point'}, {'disruptionIds': ['4a73550a-bbb3-11ef-add0-0a58a9feac02'], 'id': 'stop_point:IDFM:22457', 'name': 'République - Alexandre Fourny', 'type': 'stop_point'}]",2024-12-16T13:43:19.387Z
643321,line:IDFM:C00644,43,43,Bus,network:IDFM:1051,"[{'disruptionIds': ['a51d0152-bbba-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C00644', 'name': '43', 'type': 'line'}]",2024-12-16T14:38:20.345Z
644582,line:IDFM:C02126,35A (future 3135),35A,Bus,network:IDFM:1070,"[{'disruptionIds': ['f21b2c52-bbbc-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02126', 'name': '35A (future 3135)', 'type': 'line'}]",2024-12-16T14:55:20.044Z
645221,line:IDFM:C02311,200 (future 3144),200,Bus,network:IDFM:1070,"[{'disruptionIds': ['7a624a8c-bbbd-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02311', 'name': '200 (future 3144)', 'type': 'line'}]",2024-12-16T15:15:21.845Z
645231,line:IDFM:C02558,66,66,Bus,network:IDFM:1051,"[{'disruptionIds': ['b5fcfeec-bbbe-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02558', 'name': '66', 'type': 'line'}]",2024-12-16T15:15:21.845Z
645232,line:IDFM:C02559,67,67,Bus,network:IDFM:1051,"[{'disruptionIds': ['b5fcfeec-bbbe-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02559', 'name': '67', 'type': 'line'}]",2024-12-16T15:15:21.845Z
645233,line:IDFM:C02560,68,68,Bus,network:IDFM:1051,"[{'disruptionIds': ['b5fcfeec-bbbe-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02560', 'name': '68', 'type': 'line'}]",2024-12-16T15:15:21.845Z
645236,line:IDFM:C02544,92,92,Bus,network:IDFM:1051,"[{'disruptionIds': ['b5fcfeec-bbbe-11ef-add0-0a58a9feac02'], 'id': 'line:IDFM:C02544', 'name': '92', 'type': 'line'}]",2024-12-16T15:15:21.845Z
647118,line:IDFM:C01640,N142,N142,Bus,network:IDFM:55,"[{'disruptionIds': ['6b6b63f4-bbc4-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01640', 'name': 'N142', 'type': 'line'}]",2024-12-16T15:52:17.848Z
648308,line:IDFM:C02284,3658,3658,Bus,network:IDFM:1050,"[{'disruptionIds': ['ee7133ba-bbc8-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C02284', 'name': '3658', 'type': 'line'}]",2024-12-16T16:31:19.148Z
648309,line:IDFM:C00814,3665,3665,Bus,network:IDFM:1050,"[{'disruptionIds': ['87b0e1a8-bbc7-11ef-add0-0a58a9feac02', 'ee7133ba-bbc8-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C00814', 'name': '3665', 'type': 'line'}]",2024-12-16T16:31:19.148Z
648410,line:IDFM:C02355,18,18,Bus,network:IDFM:1060,"[{'disruptionIds': ['4f3e0eea-bbc7-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C02355', 'name': '18', 'type': 'line'}]",2024-12-16T16:31:19.148Z
659933,line:IDFM:C00118,34,34,Bus,network:IDFM:1052,"[{'disruptionIds': ['b5fcfeec-bbbe-11ef-add0-0a58a9feac02'], 'id': 'stop_area:IDFM:425796', 'name': 'Route de Verneuil / Pointe à Moser', 'type': 'stop_area'}]",2024-12-16T20:30:18.258Z
662705,line:IDFM:C01261,ORLYBUS,ORLYBUS,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['926ffac8-bbf1-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:413250', 'name': 'Aéroport Orly 4', 'type': 'stop_point'}]",2024-12-16T21:17:19.450Z
679756,line:IDFM:C01277,308,308,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['a75d0654-bc39-11ef-8d37-0a58a9feac02'], 'id': 'line:IDFM:C01277', 'name': '308', 'type': 'line'}, {'disruptionIds': ['a75d0654-bc39-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:12403', 'name': 'Docteur Bring', 'type': 'stop_point'}, {'disruptionIds': ['a75d0654-bc39-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:27759', 'name': '11 novembre 1918', 'type': 'stop_point'}, {'disruptionIds': ['a75d0654-bc39-11ef-8d37-0a58a9feac02'], 'id': 'stop_point:IDFM:482689', 'name': 'Voltaire', 'type': 'stop_point'}]",2024-12-17T05:51:17.846Z
680894,line:IDFM:C00674,DM11G,DM11G,Bus,network:IDFM:1060,"[{'disruptionIds': ['0b1ab8bc-bc3f-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C00674', 'name': 'DM11G', 'type': 'line'}]",2024-12-17T06:30:22.648Z
683043,line:IDFM:C01538,5145,5145,Bus,network:IDFM:1068,"[{'disruptionIds': ['c1cd95ca-bc44-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01538', 'name': '5145', 'type': 'line'}]",2024-12-17T07:14:20.649Z
684761,line:IDFM:C01698,22,22,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc12e64c-bc4a-11ef-bc79-0a58a9feac02'], 'id': 'line:IDFM:C01698', 'name': '22', 'type': 'line'}]",2024-12-17T07:47:18.756Z
686080,line:IDFM:C00066,20,20,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686088,line:IDFM:C00093,114,114,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686097,line:IDFM:C02396,DM151S,DM151S,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686099,line:IDFM:C01651,S1,S1,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686100,line:IDFM:C02382,S2,S2,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686101,line:IDFM:C01653,S3,S3,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686102,line:IDFM:C01654,S4,S4,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686103,line:IDFM:C02224,S9,S9,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686104,line:IDFM:C00076,S15,S15,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
686105,line:IDFM:C01752,S17,S17,Bus,network:IDFM:1060,"[{'disruptionIds': ['cc6ba870-bc4c-11ef-bc79-0a58a9feac02'], 'id': 'network:IDFM:1060', 'name': 'Paris Saclay', 'type': 'network'}]",2024-12-17T08:16:24.049Z
689510,line:IDFM:C01223,208A,208A,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['8e543978-bc59-11ef-b1c7-0a58a9feac02'], 'id': 'line:IDFM:C01223', 'name': '208A', 'type': 'line'}]",2024-12-17T09:42:20.645Z
